rank,trial,value,dataset.batch_size,model.activation,model.dropout,model.kernel_topology_names,optim.grad_clip,optim.lr,optim.patience,optim.use_scheduler,optim.weight_decay,duration_s
20,102,0.935897,64,relu,0.593544,"['grid', 'chain', 'horizontal', 'ring']",6.17307,0.000658015,46,True,6.34386e-08,40.9
21,104,0.935897,64,relu,0.585961,"['grid', 'chain', 'horizontal', 'ring']",6.36982,0.00275383,41,True,2.34786e-08,41.2
22,111,0.935897,64,relu,0.653028,"['grid', 'chain', 'horizontal', 'cross']",6.25528,0.00156175,41,True,4.89441e-08,35.9
23,116,0.935897,32,relu,0.564808,"['grid', 'chain', 'horizontal', 'vertical']",5.33667,0.0011419,56,True,5.27403e-08,45.5
24,117,0.935897,64,relu,0.651493,"['grid', 'chain', 'horizontal', 'ring']",7.43096,0.00266589,36,True,1.76576e-08,41.3
25,121,0.935897,64,relu,0.598601,"['grid', 'chain', 'horizontal', 'ring']",6.40865,0.000728876,41,True,2.07654e-08,41.7
26,125,0.935897,64,relu,0.632064,"['grid', 'chain', 'horizontal', 'ring']",6.882,0.000667892,36,True,4.27874e-08,41.0
27,128,0.935897,64,gelu,0.571611,"['grid', 'chain', 'horizontal', 'star']",4.8667,0.00139642,51,True,2.00653e-07,36.8
28,130,0.935897,16,gelu,0.558411,"['grid', 'chain', 'horizontal', 'cross']",8.8845,0.00212904,31,True,6.35191e-08,45.5
29,132,0.935897,64,relu,0.621026,"['grid', 'chain', 'horizontal', 'ring']",6.67046,0.000614516,41,True,1.97969e-08,41.2
30,137,0.935897,64,relu,0.681464,"['grid', 'chain', 'horizontal', 'kings']",6.07759,0.00312057,46,True,6.83256e-07,41.5
